ID,BoroCode,Borough,CD,CDName,TaxBlock,TaxLot,FacName,FacAddress,ZipCode,FacType,FT_Decode,FT_Report,FT_Map,GroupType,GroupType_Decode,NewGroupType,NewGroupType_Decode,NewSgroup,NewSgroup_Decode,NewFacType,NewFT_Decode,Sgroup,Sgroup_Decode,Capacity,CapType,CT_Decode,CT_Report,Acreage,PKtoG8,G9toG12,AgencyOper,NewAgencyOper_Decode,AgencyOper_Report,AgencyOver,NewAgencyOver_Decode,AgencyOver_Report,CT2010,Tract2010,CouncilDis,SchoolDist,PolicePrct,HealthArea,BBL,XCoord,YCoord,SvcArea,Latitude,Longitude,Accuracy Score,Accuracy Type,Number,Street,City,State,County,Zip
1.03E+13,4,QN,406,QUEENS COMMUNITY DISTRICT 6,3095,50,PS 139 REGO PARK,93-06 63 Dr,11374,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,868,1,Day Care or Head Start Center Capacity,Children,,868,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,693,693,29,28,112,1930,4030950050,1022342,204540,L,40.72814854,-73.86326686,1,rooftop,93-006,63rd Dr,Rego Park,NY,Queens County,11374
1.03E+13,3,BK,305,BROOKLYN COMMUNITY DISTRICT 5,4243,1,PS 214 MICHAEL FRIEDSAM,2944 Pitkin Ave,11208,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,986,1,Day Care or Head Start Center Capacity,Children,,986,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,1202,1202,37,19,75,6410,3042430001,1022262,185547,L,40.67632388,-73.86306174,1,rooftop,2944,Pitkin Ave,Brooklyn,NY,Kings County,11208
1.03E+13,2,BX,209,BRONX COMMUNITY DISTRICT 9,3641,1,PS 100 ISAAC CLASON,800 Taylor Ave,10473,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,586,1,Day Care or Head Start Center Capacity,Children,,586,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,42,42,18,8,43,3020,2036410001,1022233,238985,L,40.8218601,-73.86293341,1,rooftop,800,Taylor Ave,Bronx,NY,Bronx County,10473
1.03E+13,2,BX,211,BRONX COMMUNITY DISTRICT 11,4293,31,PS 96 RICHARD RODGERS,2126 Barnes Ave,10462,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,977,1,Day Care or Head Start Center Capacity,Children,,977,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,228,228,13,11,49,1210,2042930031,1022012,250515,L,40.85421833,-73.8637209,1,rooftop,2126,Barnes Ave,Bronx,NY,Bronx County,10462
1.03E+13,4,QN,404,QUEENS COMMUNITY DISTRICT 4,1608,58,PIONEER ACADEMY,40-20 100 St,11368,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,972,1,Day Care or Head Start Center Capacity,Children,,972,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,407,407,21,24,110,1100,4016080058,1021521,212148,L,40.74901948,-73.86541223,1,rooftop,40-020,100th St,Corona,NY,Queens County,11368
1.03E+13,2,BX,209,BRONX COMMUNITY DISTRICT 9,3921,30,ARCHER ELEMENTARY SCHOOL,1827 Archer St,10460,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,422,1,Day Care or Head Start Center Capacity,Children,,422,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,216.01,21601,18,12,43,1310,2039210030,1021314,244694,L,40.83779849,-73.86610552,1,rooftop,1827,Archer St,Bronx,NY,Bronx County,10460
1.03E+13,2,BX,209,BRONX COMMUNITY DISTRICT 9,3921,30,BRONX LITTLE SCHOOL,1827 Archer St,10460,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,370,1,Day Care or Head Start Center Capacity,Children,,370,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,216.01,21601,18,12,43,1310,2039210030,1021314,244694,L,40.83779849,-73.86610552,1,rooftop,1827,Archer St,Bronx,NY,Bronx County,10460
1.03E+13,2,BX,209,BRONX COMMUNITY DISTRICT 9,3921,30,PS 536,1827 Archer St,10460,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,336,1,Day Care or Head Start Center Capacity,Children,,336,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,216.01,21601,18,12,43,1310,2039210030,1021314,244694,L,40.83779849,-73.86610552,1,rooftop,1827,Archer St,Bronx,NY,Bronx County,10460
1.03E+13,2,BX,209,BRONX COMMUNITY DISTRICT 9,3921,30,PS 102 JOSEPH O LORETAN,1827 Archer St,10460,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,118,1,Day Care or Head Start Center Capacity,Children,,118,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,216.01,21601,18,12,43,1310,2039210030,1021314,244694,L,40.83779849,-73.86610552,1,rooftop,1827,Archer St,Bronx,NY,Bronx County,10460
1.03E+13,3,BK,305,BROOKLYN COMMUNITY DISTRICT 5,4529,133,PS 224 HALE A WOODRUFF,755 Wortman Ave,11208,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,586,1,Day Care or Head Start Center Capacity,Children,,586,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,1220,1220,42,19,75,6410,3045290133,1021274,181270,L,40.66414983,-73.86650725,1,rooftop,755,Wortman Ave,Brooklyn,NY,Kings County,11208
1.03E+13,2,BX,211,BRONX COMMUNITY DISTRICT 11,4288,1,PS 105 SEN ABRAHAM BERNSTEIN,725 Brady Ave,10462,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,1444,1,Day Care or Head Start Center Capacity,Children,,1444,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,224.04,22404,13,11,49,1210,2042880001,1021247,250104,L,40.85258511,-73.86644758,1,rooftop,725,Brady Ave,Bronx,NY,Bronx County,10462
1.03E+13,4,QN,404,QUEENS COMMUNITY DISTRICT 4,1607,1,PS 19 MARINO JEANTET,98-02 Roosevelt Ave,11368,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,1936,1,Day Care or Head Start Center Capacity,Children,,1936,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,409,409,21,24,110,1100,4016070001,1021227,212027,L,40.74920115,-73.86703703,1,rooftop,98-002,Roosevelt Ave,Corona,NY,Queens County,11368
1.03E+13,2,BX,209,BRONX COMMUNITY DISTRICT 9,3786,16,PS 47 JOHN RANDOLPH,1794 E 172 St,10472,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,1145,1,Day Care or Head Start Center Capacity,Children,,1145,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,76,76,18,12,43,3010,2037860016,1021063,242619,L,40.83274013,-73.86699639,1,rooftop,1794,E 172nd St,Bronx,NY,Bronx County,10472
1.03E+13,2,BX,212,BRONX COMMUNITY DISTRICT 12,3386,1,PS 19 JUDITH K WEISS,4318 Katonah Ave,10470,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,492,1,Day Care or Head Start Center Capacity,Children,,492,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,451.02,45102,11,11,47,510,2033860001,1021032,266964,L,40.89931756,-73.86730265,1,rooftop,4318,Katonah Ave,Bronx,NY,Bronx County,10470
1.03E+13,4,QN,404,QUEENS COMMUNITY DISTRICT 4,1901,40,PS 13 CLEMENT C MOORE,55-01 94 St,11373,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,1611,1,Day Care or Head Start Center Capacity,Children,,1611,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,457,457,25,24,110,1420,4019010040,1020901,207952,L,40.73734217,-73.86816862,1,rooftop,55-001,94th St,Elmhurst,NY,Queens County,11373
1.03E+13,2,BX,212,BRONX COMMUNITY DISTRICT 12,4624,15,PS 41 GUN HILL ROAD,3352 Olinville Ave,10467,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,875,1,Day Care or Head Start Center Capacity,Children,,875,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,374,374,12,11,47,810,2046240015,1020801,258001,L,40.87451409,-73.8680209,1,rooftop,3352,Olinville Ave,Bronx,NY,Bronx County,10467
1.03E+13,4,QN,403,QUEENS COMMUNITY DISTRICT 3,1714,18,PS 92 HARRY T STEWART SR,99-01 34 Ave,11368,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,900,1,Day Care or Head Start Center Capacity,Children,,900,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,377,377,21,30,115,1100,4017140018,1020606,214729,L,40.75598229,-73.86875587,1,rooftop,99-001,34th Ave,Corona,NY,Queens County,11368
1.03E+13,2,BX,209,BRONX COMMUNITY DISTRICT 9,3591,50,PS 107,1695 Seward Ave,10473,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,496,1,Day Care or Head Start Center Capacity,Children,,496,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,20,20,18,8,43,3030,2035910050,1020581,237768,L,40.81866091,-73.86844083,1,rooftop,1695,Seward Ave,Bronx,NY,Bronx County,10473
1.03E+13,3,BK,305,BROOKLYN COMMUNITY DISTRICT 5,4216,1,PS 159 ISAAC PITKIN,2781 Pitkin Ave,11208,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,846,1,Day Care or Head Start Center Capacity,Children,,846,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,1200,1200,42,19,75,6410,3042160001,1020391,185628,L,40.67592229,-73.86965504,1,rooftop,2781,Pitkin Ave,Brooklyn,NY,Kings County,11208
1.03E+13,4,QN,403,QUEENS COMMUNITY DISTRICT 3,1109,16,PS 127 AEROSPACE SCIENCE MAGNET,98-01 25 Ave,11369,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,1459,1,Day Care or Head Start Center Capacity,Children,,1457,2,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,357,357,21,30,115,610,4011090016,1020005,218189,L,40.76488294,-73.87114905,1,rooftop,98-001,25th Ave,East Elmhurst,NY,Queens County,11369
1.03E+13,4,QN,405,QUEENS COMMUNITY DISTRICT 5,3782,27,PS 87 MIDDLE VILLAGE,67-54 80 St,11379,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,574,1,Day Care or Head Start Center Capacity,Children,,574,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,621,621,30,24,104,1810,4037820027,1019811,198538,L,40.71158884,-73.87146981,1,rooftop,67-054,80th St,Middle Village,NY,Queens County,11379
1.03E+13,3,BK,305,BROOKLYN COMMUNITY DISTRICT 5,4106,39,PS 7 ABRAHAM LINCOLN,858 Jamaica Ave,11208,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,1075,1,Day Care or Head Start Center Capacity,Children,,1075,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,1182.01,118201,37,19,75,3900,3041060039,1019474,190379,L,40.68959354,-73.87298942,1,rooftop,858,Jamaica Ave,Brooklyn,NY,Kings County,11208
1.03E+13,4,QN,403,QUEENS COMMUNITY DISTRICT 3,1454,18,PS 280,34-20 94 St,11372,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,482,1,Day Care or Head Start Center Capacity,Children,,482,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,273,273,25,30,115,1012,4014540018,1019128,213765,L,40.75382989,-73.87385341,1,rooftop,34-020,94th St,Jackson Heights,NY,Queens County,11372
1.03E+13,4,QN,403,QUEENS COMMUNITY DISTRICT 3,1441,15,PS 149 CHRISTA MCAULIFFE,93-11 34 Ave,11372,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,1261,1,Day Care or Head Start Center Capacity,Children,,1261,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,273,273,25,30,115,1012,4014410015,1019017,214645,L,40.75508893,-73.87422827,1,rooftop,93-011,34th Ave,Jackson Heights,NY,Queens County,11372
1.03E+13,4,QN,403,QUEENS COMMUNITY DISTRICT 3,1423,57,PS 228 EARLY CHILDHOOD MAGNET,32-63 93 St,11369,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,370,1,Day Care or Head Start Center Capacity,Children,,370,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,353,353,21,30,115,610,4014230057,1018894,215071,L,40.75691961,-73.87506311,1,rooftop,32-063,93rd St,East Elmhurst,NY,Queens County,11369
1.03E+13,4,QN,405,QUEENS COMMUNITY DISTRICT 5,3812,20,IS 119 THE GLENDALE,74-01 78 Ave,11385,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,1054,1,Day Care or Head Start Center Capacity,Children,,1050,4,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,633.01,63301,30,24,104,1810,4038120020,1018886,196213,L,40.7046882,-73.87473956,1,rooftop,74-001,78th Ave,Ridgewood,NY,Queens County,11385
1.03E+13,2,BX,207,BRONX COMMUNITY DISTRICT 7,3351,1,PS 56 NORWOOD HEIGHTS,341 E 207 St,10467,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,681,1,Day Care or Head Start Center Capacity,Children,,681,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,429.02,42902,11,10,52,410,2033510001,1018844,258257,L,40.87526034,-73.87504045,1,rooftop,341,E 207th St,Bronx,NY,Bronx County,10467
1.03E+13,2,BX,207,BRONX COMMUNITY DISTRICT 7,3356,42,PS 94 KINGS COLLEGE SCHOOL,3530 Kings College Pl,10467,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,1189,1,Day Care or Head Start Center Capacity,Children,,1189,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,431,431,11,10,52,410,2033560042,1018772,260283,L,40.88045509,-73.87553381,1,rooftop,3530,Kings College Pl,Bronx,NY,Bronx County,10467
1.03E+13,4,QN,405,QUEENS COMMUNITY DISTRICT 5,2990,45,PS 49 DOROTHY BONAWIT KOLE,63-60 80 St,11379,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,1113,1,Day Care or Head Start Center Capacity,Children,,1113,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,663,663,30,24,104,1822,4029900045,1018767,201475,L,40.7195175,-73.87503435,1,rooftop,63-060,80th St,Middle Village,NY,Queens County,11379
1.03E+13,3,BK,305,BROOKLYN COMMUNITY DISTRICT 5,4477,1,PS 202 ERNEST S JENKYNS,982 Hegeman Ave,11208,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,689,1,Day Care or Head Start Center Capacity,Children,,689,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,1116,1116,42,19,75,6420,3044770001,1018626,181876,L,40.66625635,-73.87640478,1,rooftop,982,Hegeman Ave,Brooklyn,NY,Kings County,11208
1.03E+13,2,BX,209,BRONX COMMUNITY DISTRICT 9,3652,1,PS 93 ALBERT G OLIVER,1535 Story Ave,10473,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,395,1,Day Care or Head Start Center Capacity,Children,,395,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,28,28,17,8,43,3020,2036520001,1018217,238967,L,40.82197037,-73.87700975,1,rooftop,1535,Story Ave,Bronx,NY,Bronx County,10473
